,Point,Assist,Rebound,Turnover,Start Ratio,MP,FGA,FGP,3PA,3PP,FTA,FTP,Steal,Block,Height,Weight,Position,College Name,Pick
0,21.4,2.9,5.3,2.3,0.98989898989899,37.2,16.6,0.452,8.4,0.422,3.6,0.777,1.5,0.5,203.0,103.0,Forward,Georgia Tech,4.0
1,8.7,0.7,5.2,1.5,0.29850746268656714,18.4,4.9,0.628,0.0,0.0,3.9,0.676,0.4,1.0,213.0,120.0,Center,Louisville,6.0
2,15.3,1.7,6.0,2.4,0.8389830508474576,28.4,10.7,0.511,1.8,0.378,4.8,0.749,0.9,0.7,203.0,95.0,Forward,Minnesota,9.0
3,15.9,1.0,10.9,2.7,0.7301587301587301,30.9,10.3,0.579,0.0,0.0,5.7,0.692,0.8,0.5,206.0,108.0,Forward,Xavier,11.0
4,14.5,0.9,7.3,2.2,0.0,28.1,10.0,0.499,0.3,0.417,5.9,0.763,0.6,0.4,211.0,104.0,Center,Georgia,12.0
5,10.8,0.7,7.4,1.3,0.5447761194029851,22.0,7.5,0.617,0.0,0.333,2.1,0.752,0.5,0.6,206.0,104.0,Forward,Michigan,13.0
6,18.4,2.3,4.8,3.0,0.20967741935483872,35.0,13.8,0.442,5.4,0.37,5.6,0.746,1.3,0.2,188.0,86.0,Guard,Texas,14.0
7,16.6,1.5,7.7,2.8,0.9830508474576272,32.1,12.7,0.525,0.6,0.389,4.0,0.756,0.6,0.8,208.0,107.0,Forward,Maryland,17.0
8,7.2,0.4,6.0,0.9,0.4,25.3,5.5,0.504,0.0,0.0,2.7,0.624,0.6,2.7,213.0,108.0,Center,Temple,18.0
9,9.7,5.3,3.3,2.3,0.484375,31.5,7.7,0.448,0.9,0.322,3.3,0.773,1.6,0.2,196.0,86.0,Guard,UConn,22.0
10,14.8,2.3,7.5,2.6,0.5909090909090909,31.6,12.8,0.494,0.2,0.158,2.9,0.729,0.6,2.5,216.0,117.0,Center,Florida,24.0
11,8.5,0.4,3.7,1.0,0.4253731343283582,14.8,5.6,0.599,0.0,0.0,2.5,0.728,0.4,0.5,208.0,108.0,Forward,Duke,25.0
12,14.6,4.2,4.8,2.5,0.889763779527559,34.8,10.4,0.516,2.1,0.385,4.1,0.742,1.1,0.1,193.0,95.0,Guard,Georgia Tech,32.0
13,12.2,3.6,2.4,2.1,0.9280575539568345,28.6,8.9,0.487,2.7,0.406,3.0,0.774,1.4,0.2,190.0,81.0,Guard,Kansas,34.0
14,14.3,2.4,7.9,2.7,0.7380952380952381,29.8,11.2,0.498,0.1,0.167,5.2,0.587,0.8,0.3,201.0,95.0,Forward,UCLA,36.0
15,8.7,2.0,4.9,1.5,0.5648854961832062,22.4,6.1,0.547,0.8,0.381,2.3,0.743,0.9,0.3,198.0,99.0,Guard,Arizona,38.0
16,10.5,0.7,4.9,1.1,0.5454545454545454,22.2,5.4,0.685,0.0,0.0,4.1,0.75,0.3,0.2,206.0,113.0,Center,Purdue,39.0
17,21.6,4.8,3.9,3.0,0.6434782608695652,33.2,17.6,0.429,4.0,0.324,6.9,0.748,1.9,0.2,185.0,81.0,Guard,Virginia Tech,40.0
18,7.0,3.8,4.3,2.0,0.6976744186046512,26.3,5.6,0.439,1.0,0.455,2.4,0.701,1.0,0.3,196.0,86.0,Guard,Illinois,41.0
19,13.0,4.6,2.4,2.3,0.1732283464566929,35.2,9.4,0.442,4.2,0.447,3.2,0.9,1.5,0.1,180.0,80.0,Guard,Kansas State,44.0
20,13.4,0.7,8.4,2.2,0.6458333333333334,27.4,7.7,0.573,0.0,0.0,5.8,0.802,0.8,0.6,203.0,99.0,Forward,Xavier,47.0
21,14.8,4.1,4.1,2.9,0.45614035087719296,32.4,10.4,0.521,1.1,0.43,4.5,0.785,1.7,0.5,190.0,83.0,Guard,Marquette,51.0
22,23.0,7.0,5.6,3.9,0.9846153846153847,38.3,18.2,0.473,4.6,0.374,5.1,0.787,2.6,0.1,183.0,76.0,Guard,Georgia Tech,2.0
23,17.9,3.7,8.8,2.6,1.0,35.1,13.6,0.505,1.5,0.325,5.4,0.682,2.1,0.9,203.0,99.0,Forward,Syracuse,3.0
24,9.9,0.8,8.6,1.7,0.25,23.6,5.7,0.644,0.0,0.0,3.9,0.641,0.4,3.7,218.0,111.0,Center,Georgetown,4.0
25,18.5,3.7,6.1,3.1,0.45081967213114754,34.4,13.9,0.487,2.9,0.416,5.0,0.756,0.9,0.3,201.0,90.0,Guard,Michigan State,5.0
26,17.1,2.5,8.2,2.6,0.6484375,29.4,13.7,0.51,0.2,0.174,4.0,0.747,1.4,1.0,208.0,99.0,Forward,Missouri,6.0
27,20.7,2.8,5.6,1.8,0.5079365079365079,37.5,18.4,0.423,5.2,0.374,4.1,0.779,2.2,0.1,193.0,83.0,Guard,Temple,8.0
28,22.2,5.5,3.6,3.6,0.49122807017543857,38.2,16.8,0.484,3.7,0.38,5.5,0.81,2.0,0.1,180.0,81.0,,Oregon,11.0
29,13.6,0.7,10.0,1.6,0.8016528925619835,28.9,8.9,0.588,0.0,0.0,5.4,0.59,0.9,1.7,211.0,104.0,ouble D),Clemson,13.0
30,11.9,1.8,6.1,2.2,0.6048387096774194,23.6,8.1,0.564,0.0,0.4,4.1,0.676,0.5,1.5,218.0,117.0,Center,Nebraska,14.0
31,17.0,1.1,7.3,1.9,0.7567567567567568,26.6,11.5,0.611,0.0,0.0,4.8,0.635,0.7,1.1,206.0,120.0,Center,Iowa State,17.0
32,19.8,1.7,6.2,2.3,0.49137931034482757,37.4,14.6,0.522,3.1,0.409,4.2,0.774,0.6,0.4,198.0,90.0,Forward,Louisiana,18.0
33,17.3,4.2,4.3,2.8,0.17094017094017094,31.2,13.5,0.435,4.1,0.354,5.2,0.784,3.2,0.3,185.0,86.0,Guard,Providence,21.0
34,12.2,2.3,4.2,2.4,0.5857142857142857,22.7,8.7,0.518,2.8,0.388,2.7,0.757,1.4,0.3,201.0,104.0,Forward,UNC,24.0
35,12.3,1.6,5.5,1.8,0.7878787878787878,23.5,7.9,0.62,0.0,0.167,4.0,0.651,0.8,0.2,203.0,106.0,Forward,Kansas,26.0
36,8.2,1.3,5.5,1.6,0.55,22.7,6.5,0.534,0.4,0.345,1.7,0.71,0.8,0.6,208.0,104.0,,UNC,27.0
37,11.4,2.5,3.1,1.8,0.5462184873949579,26.8,9.3,0.469,2.5,0.393,2.1,0.784,1.1,0.2,196.0,88.0,Guard,Minnesota,28.0
38,20.6,2.4,4.0,2.1,0.7419354838709677,32.2,15.6,0.457,6.0,0.436,4.4,0.836,0.9,0.2,190.0,83.0,Guard,NC State,30.0
39,16.0,1.0,7.2,2.5,0.6209677419354839,31.7,11.9,0.551,0.2,0.545,3.9,0.72,0.6,1.5,208.0,115.0,Center,Creighton,32.0
40,11.5,8.4,2.1,3.2,0.9032258064516129,33.0,7.9,0.463,2.5,0.408,3.8,0.822,2.6,0.1,183.0,83.0,Guard,NC State,36.0
41,10.7,2.5,3.1,1.6,0.4888888888888889,25.5,8.0,0.465,3.4,0.406,2.4,0.751,0.5,0.3,196.0,92.0,Guard,Purdue,39.0
42,14.6,5.5,3.4,2.7,0.6747967479674797,35.0,11.4,0.486,3.1,0.378,2.8,0.814,2.3,0.0,190.0,86.0,Guard,La Salle,40.0
43,15.9,2.1,6.5,3.2,0.8714285714285714,29.5,12.8,0.501,0.4,0.192,4.4,0.685,1.9,0.9,201.0,90.0,Forward,Oklahoma State,46.0
44,21.9,3.2,4.3,3.9,0.9642857142857143,33.4,20.1,0.379,9.0,0.331,5.6,0.656,1.6,0.5,188.0,77.0,Guard,Oral Roberts,49.0
45,16.6,1.8,7.8,2.7,0.8648648648648649,27.4,9.8,0.574,1.1,0.485,6.0,0.806,1.6,1.0,211.0,106.0,Center,Duke,3.0
46,16.2,3.9,4.6,3.6,0.819047619047619,30.4,11.9,0.466,4.1,0.359,4.8,0.762,1.7,0.8,203.0,99.0,,Maryland,7.0
47,18.9,2.5,5.3,2.5,0.8346456692913385,28.2,13.7,0.479,4.6,0.384,5.3,0.747,2.1,0.8,198.0,85.0,Guard,Arkansas,8.0
48,18.6,1.7,9.0,2.5,0.232,32.0,11.1,0.6,0.1,0.467,7.1,0.736,1.1,0.4,206.0,104.0,Forward,Stanford,10.0
49,11.9,1.8,6.9,2.2,0.8059701492537313,28.0,9.3,0.458,2.6,0.371,3.2,0.742,1.3,2.1,206.0,99.0,Forward,Alabama,11.0
50,19.2,1.6,6.6,2.1,0.9770992366412213,33.5,13.5,0.483,2.5,0.353,6.7,0.789,1.4,0.4,196.0,94.0,Guard,Virginia,13.0
51,16.8,4.2,5.1,3.1,0.3333333333333333,30.6,12.2,0.466,2.5,0.393,5.7,0.779,1.7,0.3,193.0,94.0,Guard,Missouri,15.0
52,20.6,3.9,4.8,2.6,0.7159090909090909,36.3,16.4,0.413,9.0,0.352,4.9,0.794,2.5,0.0,178.0,83.0,Guard,La Salle,16.0
53,16.0,4.5,5.1,3.8,0.3563218390804598,30.6,11.7,0.473,2.7,0.297,5.5,0.747,1.9,1.0,198.0,90.0,Guard,Pepperdine,17.0
54,18.3,1.5,6.4,1.8,0.8469387755102041,30.1,12.9,0.5,4.9,0.411,4.2,0.791,1.2,0.9,201.0,102.0,Forward,UCLA,18.0
55,20.5,1.6,7.8,2.3,1.0,32.7,14.0,0.531,0.3,0.314,6.5,0.86,0.5,0.3,208.0,106.0,Forward,UCLA,19.0
56,11.8,1.3,1.8,0.9,0.40875912408759124,21.3,8.2,0.498,3.3,0.435,2.7,0.819,0.8,0.2,196.0,83.0,Guard,UNC,20.0
57,12.2,2.2,6.5,2.5,0.6277372262773723,23.7,7.8,0.636,0.2,0.167,3.5,0.646,1.1,2.5,206.0,127.0,Center,Arkansas,22.0
58,14.0,5.2,2.9,1.7,0.9928057553956835,32.5,10.5,0.495,3.7,0.424,2.7,0.724,2.1,0.2,185.0,78.0,Guard,Arkansas,23.0
59,13.5,2.0,5.1,2.1,0.75,31.3,10.1,0.499,2.7,0.399,3.2,0.74,1.1,1.3,196.0,86.0,Guard,Alabama,24.0
60,12.2,1.5,4.3,1.5,0.5984848484848485,26.0,9.6,0.447,2.6,0.337,4.2,0.653,1.0,0.2,201.0,95.0,Forward,Syracuse,26.0
61,18.7,1.6,9.4,3.0,0.9763779527559056,32.4,11.8,0.552,0.7,0.281,7.5,0.729,1.3,1.8,196.0,113.0,Forward,Oklahoma State,27.0
62,11.6,1.1,4.5,1.8,0.27906976744186046,21.1,7.6,0.558,0.1,0.556,4.6,0.664,0.5,1.1,208.0,113.0,Center,Arizona,30.0
63,10.3,2.7,3.2,2.1,0.7421875,27.3,8.3,0.447,2.7,0.346,2.7,0.729,0.9,0.0,188.0,86.0,Guard,Oklahoma State,33.0
64,16.9,3.4,2.9,2.3,0.5275590551181102,33.6,13.6,0.421,4.8,0.4,4.6,0.761,1.5,0.3,190.0,86.0,Guard,UConn,34.0
65,19.4,5.1,2.4,2.3,0.9661016949152542,34.9,12.7,0.528,4.9,0.497,4.1,0.84,1.4,0.1,183.0,79.0,Guard,Green Bay,35.0
66,6.2,3.4,2.2,1.9,0.2542372881355932,22.2,4.7,0.456,2.4,0.403,1.6,0.604,0.8,0.0,185.0,83.0,Guard,USC,36.0
67,8.8,0.9,4.5,1.4,0.7083333333333334,18.9,7.1,0.488,0.1,0.222,2.3,0.815,0.6,0.5,203.0,103.0,Forward,Arkansas,37.0
68,18.2,4.0,2.5,2.7,0.23275862068965517,31.9,13.9,0.418,4.7,0.395,6.4,0.737,1.3,0.1,185.0,83.0,Guard,Georgia,39.0
69,15.2,1.6,5.2,2.3,0.9292035398230089,31.2,12.0,0.519,0.7,0.377,4.0,0.64,0.9,0.9,203.0,97.0,Forward,Wake Forest,45.0
70,6.8,1.3,3.1,1.3,0.3191489361702128,19.8,5.0,0.465,0.3,0.205,3.0,0.686,0.8,0.2,201.0,90.0,Forward,Duke,48.0
71,11.4,0.9,6.8,2.0,0.43333333333333335,23.2,7.9,0.598,0.0,0.0,3.3,0.59,0.8,1.0,211.0,106.0,Center,UNC Wilmington,50.0
72,10.5,1.8,4.3,1.9,0.4838709677419355,26.9,7.5,0.54,0.6,0.41,2.8,0.725,0.7,0.8,201.0,102.0,Forward,Michigan State,52.0
73,17.4,2.4,10.0,2.9,1.0,31.9,12.4,0.589,1.9,0.306,4.2,0.53,1.5,2.5,206.0,111.0,Forward,Michigan,1.0
74,14.8,1.2,7.7,2.3,1.0,28.9,10.6,0.518,0.0,1.0,5.4,0.692,0.7,5.2,229.0,106.0,Center,BYU,2.0
75,18.8,2.2,7.8,2.5,1.0,30.2,13.3,0.516,4.0,0.376,5.1,0.697,1.6,0.5,203.0,108.0,Forward,Kentucky,4.0
76,12.4,7.7,2.2,3.8,0.9928571428571429,34.3,8.9,0.41,4.7,0.405,4.1,0.776,1.4,0.0,183.0,74.0,Guard,Duke,7.0
77,19.3,2.2,7.9,2.8,0.9662921348314607,31.7,13.2,0.579,1.7,0.349,4.9,0.694,1.6,0.8,201.0,106.0,Forward,Wake Forest,9.0
78,21.9,3.6,4.0,3.2,1.0,36.0,15.3,0.46,6.4,0.424,6.0,0.849,1.0,0.4,198.0,90.0,Guard,Tennessee,11.0
79,12.5,1.7,7.8,2.3,0.7285714285714285,26.5,9.8,0.519,0.2,0.344,3.4,0.651,1.7,0.4,203.0,98.0,Forward,UNC,12.0
80,19.5,2.5,3.2,2.7,1.0,33.4,13.9,0.442,6.3,0.389,5.8,0.822,1.2,0.3,188.0,86.0,Guard,Seton Hall,13.0
81,11.9,0.7,5.6,1.6,0.8198198198198198,24.4,8.6,0.55,0.0,0.0,3.4,0.711,0.4,1.5,211.0,113.0,Center,Oregon State,14.0
82,17.2,2.5,8.5,2.8,1.0,34.5,12.8,0.52,1.2,0.263,4.9,0.725,1.3,1.3,201.0,99.0,Forward,Florida State,15.0
83,12.0,2.3,3.1,1.8,0.5833333333333334,24.7,7.5,0.514,1.9,0.439,4.6,0.766,1.1,0.3,193.0,78.0,Guard,Indiana,17.0
84,7.1,0.5,5.3,1.2,0.484375,18.0,5.6,0.522,0.0,0.0,1.8,0.644,0.7,1.8,218.0,122.0,Center,Seton Hall,18.0
85,15.3,1.2,7.0,2.9,0.5344827586206896,27.6,10.9,0.508,0.1,0.286,6.3,0.68,1.0,3.1,208.0,108.0,Forward,Iowa,19.0
86,13.1,2.5,6.3,2.4,0.42016806722689076,32.1,10.7,0.426,4.0,0.357,4.0,0.64,2.6,1.1,201.0,98.0,Guard,UConn,20.0
87,13.1,1.1,10.5,2.1,0.4959349593495935,30.0,8.8,0.591,0.0,0.0,4.2,0.646,0.9,2.4,211.0,111.0,Center,New Orleans,23.0
88,18.3,4.4,4.4,2.9,1.0,35.5,13.9,0.478,4.5,0.366,4.6,0.734,2.3,0.3,190.0,83.0,Guard,Florida State,24.0
89,9.4,2.1,7.0,2.0,0.3090909090909091,26.4,7.8,0.511,0.0,0.0,2.6,0.559,1.4,1.5,206.0,108.0,Forward,Cincinnati,25.0
90,13.3,1.1,9.3,2.0,0.9769230769230769,31.9,10.0,0.545,0.0,0.0,3.9,0.621,0.5,1.5,206.0,112.0,Forward,Georgia Tech,27.0
91,11.6,0.9,5.6,1.5,0.5309734513274337,22.5,9.7,0.499,0.0,0.25,3.2,0.614,1.0,0.6,203.0,117.0,Forward,Maryland,31.0
92,6.2,0.6,5.2,1.5,0.23015873015873015,18.0,4.5,0.531,0.0,0.0,2.1,0.67,0.4,1.3,213.0,111.0,Center,Michigan,33.0
93,13.8,3.0,5.2,2.4,0.978021978021978,30.7,11.2,0.429,4.7,0.334,3.6,0.712,2.8,1.2,196.0,79.0,Guard,Western Kentucky,34.0
94,8.1,0.5,5.3,1.4,0.4462809917355372,20.8,6.0,0.515,0.0,0.0,3.1,0.624,0.5,1.4,213.0,119.0,Center,Arizona,35.0
95,15.2,3.6,2.5,2.0,0.4461538461538462,29.0,12.9,0.409,6.3,0.358,3.4,0.701,1.5,0.1,185.0,77.0,Guard,Cincinnati,37.0
96,10.0,4.1,2.5,1.9,0.7299270072992701,26.4,7.2,0.463,3.2,0.41,2.7,0.755,1.3,0.0,180.0,77.0,Guard,Kansas,42.0
97,15.3,3.0,8.1,2.3,0.7175572519083969,29.2,11.2,0.494,3.1,0.378,3.6,0.827,1.5,0.8,206.0,101.0,Forward,Utah,43.0
98,14.6,6.1,3.7,3.5,0.9655172413793104,36.3,10.8,0.427,7.0,0.413,3.1,0.788,2.0,0.0,183.0,76.0,Guard,Clemson,47.0
99,10.6,1.4,6.9,1.4,0.7457627118644068,27.8,7.6,0.588,0.1,0.143,2.8,0.563,0.5,1.3,211.0,117.0,Center,NC State,48.0
100,10.2,0.9,7.8,1.5,0.6810344827586207,24.8,6.8,0.621,0.0,0.0,2.7,0.67,0.3,0.6,208.0,122.0,Center,Michigan State,52.0
101,14.9,8.4,5.9,4.1,0.4915254237288136,33.5,10.8,0.468,3.8,0.333,5.1,0.677,3.5,0.3,193.0,92.0,Guard,California,2.0
102,14.9,3.6,6.0,2.5,0.8914728682170543,30.4,10.9,0.532,0.9,0.376,4.3,0.698,1.7,1.0,203.0,102.0,Forward,Duke,3.0
103,18.1,1.4,7.6,2.6,0.6813186813186813,31.0,13.5,0.487,2.7,0.306,5.4,0.77,1.2,2.7,206.0,98.0,Forward,UConn,4.0
104,15.3,2.0,7.5,2.7,0.95,31.0,12.1,0.51,0.1,0.091,4.2,0.688,0.8,0.6,206.0,108.0,Center,Michigan,5.0
105,14.2,0.8,9.8,2.5,0.9130434782608695,29.2,10.3,0.531,0.1,0.0,5.3,0.632,0.8,3.1,211.0,117.0,Center,Clemson,6.0
106,19.2,1.8,6.8,2.6,0.5568181818181818,30.6,15.0,0.489,3.3,0.337,4.8,0.713,1.3,0.9,201.0,107.0,Forward,California,7.0
107,14.7,1.2,9.2,2.3,0.23076923076923078,29.9,9.4,0.594,0.0,0.333,5.1,0.676,0.8,1.1,206.0,115.0,),Xavier,8.0
108,11.7,0.6,6.8,1.5,0.7553956834532374,25.2,7.7,0.585,0.0,0.0,4.3,0.624,0.5,1.2,213.0,122.0,Center,UNC,9.0
109,16.0,1.6,6.1,1.5,0.43478260869565216,33.9,13.4,0.458,4.4,0.35,3.5,0.614,2.1,1.2,198.0,86.0,Forward,Temple,10.0
110,15.0,3.1,3.3,2.2,0.6953125,26.9,10.5,0.479,3.8,0.38,4.6,0.763,1.5,0.1,190.0,90.0,Guard,Arizona,12.0
111,17.5,3.9,4.7,3.1,0.9901960784313726,34.4,13.3,0.464,3.6,0.336,5.4,0.738,1.2,0.3,203.0,95.0,Guard,Michigan,13.0
112,17.9,3.3,6.4,1.9,0.6413043478260869,38.0,14.5,0.421,5.3,0.366,4.8,0.79,2.1,0.3,196.0,94.0,Guard,Temple,17.0
113,10.2,1.4,6.8,2.0,0.5681818181818182,23.8,7.6,0.557,0.0,0.0,3.7,0.486,0.5,2.1,211.0,106.0,Center,Pitt,18.0
114,9.8,1.2,6.3,2.1,0.232,26.7,7.1,0.486,0.2,0.346,4.4,0.646,0.7,0.8,206.0,112.0,Center,Providence,21.0
115,16.7,1.3,7.9,2.4,0.48412698412698413,32.7,10.4,0.565,0.0,0.0,6.3,0.78,1.0,0.7,206.0,99.0,Forward,Boston College,22.0
116,16.1,1.6,7.0,2.8,0.6588235294117647,29.8,12.0,0.487,1.9,0.364,5.1,0.738,1.0,0.6,203.0,102.0,Forward,Notre Dame,24.0
117,12.6,2.4,5.6,1.5,0.35789473684210527,32.0,9.3,0.507,2.7,0.363,3.0,0.739,1.3,0.3,198.0,95.0,Guard,Louisville,25.0
118,8.1,4.4,3.1,2.3,0.8021978021978022,29.5,6.5,0.441,2.5,0.323,2.4,0.636,2.6,0.2,188.0,86.0,Guard,Florida State,26.0
119,7.5,0.7,4.3,1.5,0.6444444444444445,22.4,4.8,0.57,0.0,0.0,3.1,0.659,0.5,0.8,203.0,92.0,Forward,Duke,29.0
120,12.9,4.3,3.3,2.9,0.5079365079365079,35.3,9.5,0.444,3.5,0.447,3.8,0.784,1.5,0.1,188.0,80.0,Guard,Boston College,30.0
121,10.8,0.8,5.7,1.6,0.2288135593220339,23.0,7.2,0.552,0.0,0.0,4.2,0.687,0.2,3.4,216.0,108.0,Center,Marquette,32.0
122,16.7,1.3,7.7,3.0,0.45614035087719296,33.0,11.6,0.561,0.0,0.333,6.4,0.576,1.2,2.0,211.0,102.0,Forward,Duquesne,33.0
123,16.0,2.0,9.0,2.8,0.896551724137931,28.8,13.2,0.422,3.8,0.404,5.0,0.669,1.3,0.4,203.0,116.0,Forward,Cincinnati,37.0
124,7.5,1.4,4.5,1.2,0.9705882352941176,20.7,5.6,0.542,0.0,0.0,2.2,0.658,1.2,0.2,201.0,92.0,Guard,Kansas,38.0
125,17.8,0.5,6.2,1.8,0.6796875,28.7,13.7,0.523,0.2,0.25,4.4,0.778,0.7,0.6,203.0,105.0,Forward,Oklahoma,40.0
126,15.0,1.9,4.2,2.1,0.35789473684210527,29.6,10.4,0.524,2.5,0.461,4.2,0.711,1.2,0.8,201.0,88.0,Forward,Louisville,45.0
127,16.6,2.5,3.8,1.9,0.9921259842519685,29.7,12.7,0.448,5.9,0.366,3.7,0.802,1.4,0.3,193.0,92.0,Guard,Minnesota,46.0
128,11.3,2.6,4.7,2.1,0.7130434782608696,28.8,10.0,0.45,1.9,0.248,2.9,0.63,1.3,0.5,201.0,86.0,Forward,South Carolina,47.0
129,11.0,0.5,7.2,1.9,0.9655172413793104,23.9,7.9,0.542,0.1,0.3,4.8,0.493,0.6,2.1,213.0,120.0,Center,Georgia,50.0
130,15.6,5.9,3.4,3.5,0.9824561403508771,36.9,11.9,0.417,3.7,0.294,5.8,0.796,2.0,0.1,185.0,82.0,Guard,Houston,52.0
131,20.2,1.0,10.7,2.0,1.0,32.8,12.8,0.551,0.4,0.423,8.0,0.738,1.5,3.0,208.0,102.0,Center,Maryland,1.0
132,12.8,0.5,9.3,2.2,0.8135593220338984,25.1,10.1,0.533,0.0,0.0,3.3,0.625,1.0,1.8,206.0,99.0,Center,Alabama,2.0
